플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
73458,아이엠히어로제사차,KRZS0157V001,아이엠히어로제사차 20260120-80-1(단),N,20260120,20260410,매출채권,KRW,,61300000000,61300000000,29,N,A2+,A2+,,,SK인천석유화학,자체 신용보강,자체 신용보강,SK인천석유화학
71372,알파비전제일차,KRZS0097G006,알파비전제일차 20260120-31-1(단),N,20260120,20260220,대출채권,KRW,,13448456560,13448456560,0,N,,A1,A1,,뉴월드양산제일차(주),외부 신용보강,금융기관,디비증권(주)
73450,에스유제일차,KRZS37179087,에스유제일차 20260120-90-1(단),N,20260120,20260420,매출채권,KRW,,19680000000,19680000000,39,N,,A1,A1,,SK텔레콤,자체 신용보강,자체 신용보강,SK텔레콤
73412,에이에스엔제일차,KRZS0150L001,에이에스엔제일차 20260120-10-1(단),N,20260120,20260130,대출채권,KRW,,2000000000,2000000000,0,N,A1,,A1,,스마트이노베이션홀딩스(유),외부 신용보강,금융기관,신영증권
73462,에이치씨디제구차,KRZS46598098,에이치씨디제구차 20260120-90-2(단),N,20260120,20260420,매출채권,KRW,,6800000000,6800000000,39,N,A2,,A2,,효성첨단소재,자체 신용보강,자체 신용보강,효성첨단소재
73462,에이치씨디제구차,KRZS46598099,에이치씨디제구차 20260120-90-3(단),N,20260120,20260420,매출채권,KRW,,3700000000,3700000000,39,N,A2,,A2,,효성첨단소재,자체 신용보강,자체 신용보강,효성첨단소재
73404,에이치씨디제삼차,KRZS46276129,에이치씨디제삼차 20260120-90-2(단),N,20260120,20260420,매출채권,KRW,,29100000000,29100000000,39,N,,A1,A1,,한화토탈에너지스(주),자체 신용보강,자체 신용보강,한화토탈에너지스(주)
73463,에이치씨디제육차,KRZS46274104,에이치씨디제육차 20260120-90-2(단),N,20260120,20260420,매출채권,KRW,,11400000000,11400000000,39,N,A2+,,A2+,,효성티앤씨,자체 신용보강,자체 신용보강,효성티앤씨
73463,에이치씨디제육차,KRZS46274105,에이치씨디제육차 20260120-90-3(단),N,20260120,20260420,매출채권,KRW,,3700000000,3700000000,39,N,A2+,,A2+,,효성티앤씨,자체 신용보강,자체 신용보강,효성티앤씨
69266,엘씨글로리제이차,KRZS0000F012,엘씨글로리제이차 20260120-7-1(단),N,20260120,20260127,주식,KRW,,21000000000,21000000000,0,N,,A1,A1,,PT LOTTE CHEMICAL INDONESIA,외부 신용보강,금융기관,미래에셋증권(주)
69266,엘씨글로리제이차,KRZS0000F012,엘씨글로리제이차 20260120-7-1(단),N,20260120,20260127,주식,KRW,,21000000000,21000000000,0,N,,A1,A1,,PT LOTTE CHEMICAL INDONESIA,외부 신용보강,일반기업,롯데케미칼
73056,와이케이시네제일차,KRZS0141V002,와이케이시네제일차 20260120-38-1(단),Y,20260120,20260227,PF대출채권,KRW,,23700000000,23700000000,0,N,,A1,A1,,(주)한강시네폴리스개발,외부 신용보강,금융기관,유안타증권
70992,유니델타컴퍼니,KRZS45217013,유니델타컴퍼니 20260120-90-1(단),Y,20260120,20260420,PF대출채권,KRW,,25000000000,25000000000,39,N,A1,A1,,,덕평에스엘씨(주),외부 신용보강,금융기관,아이비케이투자증권
73427,케이더블씨제일차,KRZS39923034,케이더블씨제일차 20260120-86-5(단),N,20260120,20260416,매출채권,KRW,,2800000000,2800000000,35,N,A2-,,A2-,,케이씨씨건설,자체 신용보강,자체 신용보강,케이씨씨건설
70965,키스에스에프제사십삼차,KRZS0078B004,키스에스에프제사십삼차 20260120-90-1(단),N,20260120,20260420,대출채권,KRW,,54200000000,54200000000,39,N,A1,A1,,,TROIKA DRIVE INVESTMENT L.P.,외부 신용보강,금융기관,한국투자증권
69723,키스에스에프제삼십구차,KRZS0048P005,키스에스에프제삼십구차 20260120-6-1(단),N,20260120,20260126,대출채권,KRW,,24700000000,24700000000,0,N,,A1,A1,,이랜드월드,외부 신용보강,금융기관,한국투자증권
73434,프라이든제오차,KRZS48032051,프라이든제오차 20260120-31-3(단),N,20260120,20260220,매출채권,KRW,,120000000000,120000000000,0,N,,A1,A1,,SK에너지,자체 신용보강,자체 신용보강,SK에너지
73446,프로나젠제이차,KRZS46395045,프로나젠제이차 20260120-87-2(단),N,20260120,20260417,매출채권,KRW,,13100000000,13100000000,36,N,,A3+,A3+,,동국제강,자체 신용보강,자체 신용보강,동국제강
72501,한화에이에프제사차,KRZS32877036,한화에이에프제사차 20260120-90-1(단),N,20260120,20260420,수익증권,KRW,,11600000000,11600000000,39,N,,A1,A1,,엠플러스자산운용,외부 신용보강,금융기관,한화투자증권
72502,한화에이에프제오차,KRZS32889039,한화에이에프제오차 20260120-90-1(단),N,20260120,20260420,수익증권,KRW,,40700000000,40700000000,39,N,,A1,A1,,엠플러스자산운용,외부 신용보강,금융기관,한화투자증권
73178,한화프라임제이차,KRZS0149D002,한화프라임제이차 20260120-23-1(단),N,20260120,20260212,대출채권,KRW,,5200000000,5200000000,0,N,A1,,A1,,해당없음,외부 신용보강,금융기관,한화투자증권
73072,가온해제팔차,KRZS0005S016,가온해제팔차 20260119-31-1(단),N,20260119,20260219,회사채,KRW,,14000000000,14000000000,0,N,A1,,A1,,케이양제일차(주),외부 신용보강,금융기관,삼성증권
71744,골든이어즈한남제일차,KRZS0105Y005,골든이어즈한남제일차 20260119-59-1(단),Y,20260119,20260319,PF대출채권,KRW,,600000000,600000000,7,N,A1,A1,,,(주)소요한남레지던스,외부 신용보강,금융기관,키움증권
73124,뉴스타도안제일차,KRZS0147G003,뉴스타도안제일차 20260119-35-1(단),Y,20260119,20260223,PF대출채권,KRW,,20000000000,20000000000,0,N,A1,,A1,,(주)에이치엠도안,외부 신용보강,금융기관,케이비증권
73124,뉴스타도안제일차,KRZS0147G004,뉴스타도안제일차 20260119-35-2(단),Y,20260119,20260223,PF대출채권,KRW,,17500000000,17500000000,0,N,A1,,A1,,(주)에이치엠도안,외부 신용보강,금융기관,케이비증권
71777,뉴스타원클제일차,KRZS0107M009,뉴스타원클제일차 20260119-8-1(단),Y,20260119,20260127,PF대출채권,KRW,,15300000000,15300000000,0,N,,A1,A1,,(주)남동타운피에프브이,외부 신용보강,금융기관,케이비증권
71777,뉴스타원클제일차,KRZS0107M010,뉴스타원클제일차 20260119-8-2(단),Y,20260119,20260127,PF대출채권,KRW,,13000000000,13000000000,0,N,,A1,A1,,(주)남동타운피에프브이,외부 신용보강,금융기관,케이비증권
65399,드림구삼송도제일차,KRZS48130009,드림구삼송도제일차 20260119-90-1(단),Y,20260119,20260419,PF대출채권,KRW,,11400000000,11400000000,38,N,A1,,A1,,송도국제도시개발(유),외부 신용보강,금융기관,교보증권
73417,디알제십팔차,KRZS0016F019,디알제십팔차 20260119-81-6(단),N,20260119,20260410,매출채권,KRW,,16700000000,16700000000,29,N,,A2+,A2+,,SK인천석유화학,자체 신용보강,자체 신용보강,SK인천석유화학
70983,디에스과천제이차,KRZS38350027,디에스과천제이차 20260119-31-1(단),Y,20260119,20260219,PF대출채권,KRW,,7000000000,7000000000,0,N,A1,A1,,,에스트로쇼핑 재건축조합,외부 신용보강,금융기관,대신증권
70929,디에스샬롯제이차,KRZS0083X011,디에스샬롯제이차 20260119-88-1(단),N,20260119,20260417,대출채권,KRW,,31000000000,31000000000,36,N,A1,A1,,,프로젝트샬롯(주),외부 신용보강,금융기관,대신증권
71329,멀티솔루션써밋,KRZS0090T007,멀티솔루션써밋 20260119-31-1(단),N,20260119,20260219,주식,KRW,,45000000000,45000000000,0,N,,A1,A1,,SK이노베이션,외부 신용보강,금융기관,신한투자증권(주)
71329,멀티솔루션써밋,KRZS0090T008,멀티솔루션써밋 20260119-31-2(단),N,20260119,20260219,주식,KRW,,54000000000,54000000000,0,N,,A1,A1,,SK이노베이션,외부 신용보강,금융기관,신한투자증권(주)
73009,베어에이치제사차,KRZS0147Y006,베어에이치제사차 20260119-7-2(단),N,20260119,20260126,대출채권,KRW,,400000000,400000000,0,N,A1,,A1,,태흥산업(주),외부 신용보강,금융기관,하나증권(주)
73010,베어에이치제오차,KRZS0148A004,베어에이치제오차 20260119-7-2(단),N,20260119,20260126,대출채권,KRW,,14000000000,14000000000,0,N,A1,,A1,,태흥산업(주),외부 신용보강,금융기관,하나증권(주)
66579,비케이남천제일차,KRZS48859012,비케이남천제일차 20260119-35-1(단),Y,20260119,20260223,PF대출채권,KRW,,10000000000,10000000000,0,N,A1,A1,,,큐브광안피에프브이(주),외부 신용보강,금융기관,아이비케이투자증권
71824,비케이라펠제일차,KRZS48468017,비케이라펠제일차 20260119-31-2(단),N,20260119,20260219,대출채권,KRW,,20000000000,20000000000,0,N,A1,A1,,,(주)라펠,외부 신용보강,금융기관,아이비케이투자증권
73418,비케이씨에스제십구차,KRZS49031016,비케이씨에스제십구차 20260119-88-1(단),N,20260119,20260417,매출채권,KRW,,13100000000,13100000000,36,N,A2,,A2,,에스케이스페셜티(주),자체 신용보강,자체 신용보강,에스케이스페셜티(주)
73432,비케이씨에스제십일차,KRZS46421005,비케이씨에스제십일차 20260119-88-1(단),N,20260119,20260417,회사채,KRW,,20000000000,20000000000,36,N,A2-,,A2-,,키움캐피탈,자체 신용보강,자체 신용보강,키움캐피탈
73429,비케이프로제구차,KRZS45714252,비케이프로제구차 20260119-88-4(단),N,20260119,20260417,매출채권,KRW,,49400000000,49400000000,36,N,,,A1,A1,SK에너지,자체 신용보강,자체 신용보강,SK에너지
73419,비케이프로제십구차,KRZS46435016,비케이프로제십구차 20260119-88-1(단),N,20260119,20260417,매출채권,KRW,,13200000000,13200000000,36,N,,A2,A2,,에이치디현대케미칼(주),자체 신용보강,자체 신용보강,에이치디현대케미칼(주)
66350,비티비중외제일차,KRZS48823024,비티비중외제일차 20260119-90-4(단),Y,20260119,20260419,PF대출채권,KRW,,14440000000,14440000000,38,N,,A1,A1,,광주중외공원개발(주),외부 신용보강,금융기관,한국투자증권
70956,빅토리디비제이차,KRZS40261020,빅토리디비제이차 20260119-88-1(단),Y,20260119,20260417,PF대출채권,KRW,,7200000000,7200000000,36,N,,A1,A1,,케이제이사랑(주),외부 신용보강,금융기관,디비증권(주)
