YYYYMM,cp_rollover_ultra,cp_rollover_short,cp_rollover_main,cp_rollover_mid,cp_rollover_long,cp_rollover_ultra_long,abcp_rollover_ultra,abcp_rollover_short,abcp_rollover_main,abcp_rollover_mid,abcp_rollover_long,abcp_rollover_ultra_long,abstb_rollover_ultra,abstb_rollover_short,abstb_rollover_main,abstb_rollover_mid,abstb_rollover_long,abstb_rollover_ultra_long
201611,0.06270668587703176,0.12286970886447011,0.11420583890112762,0.030607201824235146,0.04549738308419198,0.0073997465879081376,0.01759388085587528,0.05857908463024501,0.19339595251099548,0.1622686958776842,0.3912620614980692,0.0,0.09487117871611637,0.5476010829689502,0.01844239984628698,1.1150185638239223,0.0679158683759169,0.0
201612,0.06459103533354514,0.0987357663439101,0.12191970553589099,0.031913448794129495,0.04608809197370518,0.0021395856868011275,0.040590241086638515,0.045123065684921464,0.18970655758665167,0.17683866034033605,0.3709534222569861,0.0,0.0860410837253366,0.6441177328587283,0.01945445675718353,1.127473295446672,0.07199389851545632,0.0
201701,0.038926839710878965,0.08065674909233017,0.1610214490353097,0.034901980918590085,0.02409465698462768,0.0,0.017136991265126727,0.07493706718826741,0.21559717390901997,0.18596876111635074,0.3819508424599421,0.0,0.09619398945914744,0.632406961637484,0.03651810917104814,1.1864347669777453,0.049687892189971196,0.0
201702,0.055345691757113034,0.0873178576301496,0.13987750985704014,0.03740966748443695,0.03276531381740618,0.0,0.017857599357182584,0.0889521380303613,0.18146561445146772,0.20570317806411303,0.38494826435008384,0.0,0.18026539566693184,0.4264262141275467,0.03556260912674956,1.2546017217606114,0.05090979726813804,0.0
201703,0.03226737495134469,0.0808955163987883,0.11172287804986704,0.03615671241254579,0.05316695259962813,0.011907802290661022,0.0223872585580685,0.08085296553219569,0.1804736215401813,0.21245712975990863,0.3524199430614828,0.0,0.12264533921439166,0.6569835409910115,0.06462644324721938,1.0270984037051747,0.0436083692023829,0.0
201704,0.0776147843027572,0.09129621801865145,0.13903499742161743,0.033263324237051854,0.056346546043102484,0.009478427950441359,0.010864419575556514,0.11063136945219593,0.23163636277033803,0.21299744565982123,0.3050216746727127,0.0,0.0766834891319547,0.595432729000768,0.032207851875529464,1.1334775558590475,0.017176709161877426,0.0
201705,0.08272227613375303,0.0888012797349549,0.12556903895795923,0.02122140520296468,0.029971601046926803,0.00859473230376174,0.016909937483873868,0.098418622610414,0.2656012460616734,0.17869145534038267,0.2853874555865651,0.0,0.1918182722301539,0.5086298136833197,0.04749949430861053,1.204257227454377,0.02075511259673307,0.0
201706,0.06926783631713858,0.0747525336301644,0.09204752881860744,0.007179054606523513,0.042773108564741494,0.0042672702206608265,0.0181076473606602,0.09030270349218202,0.27001329475323943,0.18199567835885969,0.34667651964736257,0.0,0.09532329543966957,0.5748903789567488,0.043716241157136355,0.9459176874639081,0.022873566688359662,0.0
201707,0.08841913879497226,0.07317863420344074,0.17733567965656505,0.02447533978608928,0.02874931309927305,0.025528042572587725,0.02647892270951765,0.06053746822164025,0.20265413234276863,0.2518978786091179,0.3299952125197513,0.0,0.07378015494047332,0.7139326353343922,0.09177632525259165,1.0361615423725092,0.016104073885618294,0.0
201708,0.03345236588842446,0.09319323049902209,0.13555643968486344,0.03766144010813078,0.03460992316060471,0.014027630018014532,0.019457082879947078,0.11718931060858061,0.16824176340472874,0.2552831479382906,0.3294701817491595,0.0,0.1244972046141495,0.3829590336115955,0.08559895871174432,1.2358261598698763,0.013502088339816852,0.0
