YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
202310,43358251471546,3576596354667,0.0824894047448881,19681720679507,0.4539325275241598,19360344437372,0.4465204149221121,673190000000,0.0155262257391025,66400000000,0.0015314270697372,0,0.0
202311,42698963058867,4697109490000,0.110005235572684,13460603699507,0.3152442760951716,22992869869360,0.5384877810184955,1526880000000,0.035759182205314,21500000000,0.0005035251083348,0,0.0
202312,43540832122675,2551686000000,0.0586044380780482,16987833262256,0.3901586725396815,23934912860419,0.5497118840766086,44900000000,0.0010312159371115,21500000000,0.00049378936855,0,0.0
202401,41858591679350,3146458000000,0.0751687496823318,17383871638919,0.4152999645111076,21261862040431,0.5079449925908536,60900000000,0.0014548984463336,5500000000,0.0001313947693733,0,0.0
202402,41094012708972,4612938000000,0.1122532869366846,14356269529938,0.349351854042806,21848005179034,0.5316590845912683,271300000000,0.0066019349806831,5500000000,0.0001338394485578,0,0.0
202403,40054349208603,2936312510000,0.0733082066745782,15730235457034,0.3927222827940844,21345301241569,0.5329084522233203,27000000000,0.0006740841015637,15500000000,0.0003869742064532,0,0.0
202404,39120293786603,2373712000000,0.0606772539324051,15288612360000,0.3908102644473413,20864819426603,0.5333502744232532,575650000000,0.0147148690431648,17500000000,0.0004473381538354,0,0.0
202405,39079464591183,3947684860000,0.1010168614462201,12975542711569,0.3320296950664085,20729537019614,0.530445778530214,1379100000000,0.0352896339401525,47600000000,0.0012180310170047,0,0.0
202406,40713113792117,3665103690000,0.0900226818492485,14552330662947,0.3574359538612511,22437579439170,0.5511143056691094,5500000000,0.0001350916077822,52600000000,0.0012919670126087,0,0.0
202407,39314816471537,1995865000000,0.0507662296082434,15360013393333,0.3906927405970034,21090458078204,0.536450630348815,771380000000,0.0196205926729547,97100000000,0.0024698067729833,0,0.0
202408,40571713216884,3776665000000,0.0930861602962414,14412388225850,0.3552324287812489,22201949991034,0.5472273224536797,76200000000,0.0018781558371138,104510000000,0.0025759326317161,0,0.0
202409,42344316670315,2592596550000,0.0612265530268318,17437632221034,0.4118057296047583,21579067899281,0.5096095437621918,636870000000,0.0150402710464913,98150000000,0.0023179025597266,0,0.0
202410,39164682072727,2344610000000,0.0598654163883206,15687940944000,0.4005634697830106,20334921128727,0.5192157845419502,701060000000,0.0179003112727473,96150000000,0.0024550180139712,0,0.0
202411,42348022525727,4079422355000,0.0963308818616429,12643743135281,0.2985674981069011,25485567035446,0.6018124463772345,82610000000,0.0019507404377574,56680000000,0.001338433216464,0,0.0
202412,45076825919611,3501490790000,0.0776782907528688,17110721435446,0.379590201536392,24347023694165,0.5401228502109917,69550000000,0.001542921414299,48040000000,0.0010657360854482,0,0.0
202501,43279303673199,3307282000000,0.0764171721655507,17112233740000,0.3953906899522708,22748997933199,0.5256322538129575,96150000000,0.0022216161499738,14640000000,0.0003382679192471,0,0.0
202502,45586926079865,4550398576000,0.0998180611701703,14374798774165,0.3153272223045131,26295548729700,0.5768221503602173,348180000000,0.00763771611602,18000000000,0.0003948500490791,0,0.0
202503,48574509563032,4898395684000,0.1008429262192275,22693567379034,0.4671908699270761,20251906499998,0.4169245697420456,702640000000,0.014465200087882,28000000000,0.0005764340237684,0,0.0
202504,43907466559507,2956980000000,0.0673457211654983,18833749166666,0.428941832504523,20900237392841,0.4760064524450593,1188500000000,0.0270682891345882,28000000000,0.000637704750331,0,0.0
202505,46162410726174,3455096904000,0.0748465439661487,16896140126866,0.3660151162184846,25621793695308,0.5550358677602704,146100000000,0.0031649127006523,43280000000,0.0009375593544437,0,0.0
202506,52388198920843,6242615696667,0.1191607236984689,20465485529975,0.3906506799536616,24164547694201,0.4612593712319239,1469030000000,0.0280412388717478,46520000000,0.0008879862441976,0,0.0
202507,48004515061260,3636332000000,0.0757497913552416,19841550333333,0.4133267528692375,23081112727927,0.4808112882397103,1380090000000,0.0287491707444357,65430000000,0.0013629967913747,0,0.0
202508,50687833061260,5534107000000,0.1091801851799744,19020927112868,0.3752562688935587,26050768948392,0.513945208841493,28730000000,0.0005668026874472,53300000000,0.0010515343975265,0,0.0
202509,53707648692279,3948083968000,0.0735106463256429,22876802761535,0.4259505548755063,26116771962744,0.4862765844094482,706490000000,0.0131543647357916,59500000000,0.0011078496536109,0,0.0
202510,50460579365503,4619125000000,0.091539277948874,20701672589893,0.4102543579601772,22747681366750,0.4508010342485541,1739090000000,0.0344643288259372,653010408860,0.0129410010164573,0,0.0
202511,50024362682170,4677274000000,0.0934999218224344,17292697285971,0.3456855091955939,27391180987339,0.5475568206909298,25200000000,0.0005037545437631,638010408860,0.0127539937472787,0,0.0
202512,54352484881641,4555854000000,0.0838205283515724,19886864746899,0.3658869468471407,29256655725882,0.5382763233289489,18300000000,0.0003366911382221,634810408860,0.0116795103341158,0,0.0
202601,23649360061678,848834000000,0.0358924722608233,4712341060000,0.19925871345821286,18083185001678,0.7646373920696667,0,0.0,5000000000,0.0002114222112970457,0,0.0
